Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
10.000000	4356.923077	4386.153846	4409.743590	3711.282051	4384.102564	4613.846154	4631.282051	4520.512821	4024.102564	4101.538462	4517.948718	4438.974359	4265.641026	3954.358974	1736.000000	1678.000000	28.482000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
11.000000	4357.435897	4387.179487	4409.743590	3711.282051	4385.128205	4612.820513	4630.256410	4522.051282	4023.589744	4104.615385	4515.384615	4441.538462	4265.641026	3952.820513	1737.000000	1677.000000	28.486000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
12.000000	4357.435897	4386.666667	4407.692308	3713.333333	4384.615385	4610.769231	4630.256410	4521.538462	4022.051282	4104.615385	4516.410256	4439.487179	4266.153846	3950.256410	1737.000000	1678.000000	28.493000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
13.000000	4357.948718	4385.641026	4405.641026	3714.358974	4382.564103	4613.333333	4631.282051	4520.000000	4022.564103	4102.051282	4518.974359	4438.974359	4267.179487	3952.307692	1737.000000	1678.000000	28.502000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
14.000000	4357.435897	4386.153846	4407.692308	3713.846154	4382.564103	4614.871795	4631.282051	4521.538462	4023.076923	4100.000000	4517.435897	4441.025641	4267.692308	3954.871795	1737.000000	1679.000000	28.516000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
15.000000	4358.461538	4387.179487	4409.230769	3713.333333	4385.641026	4611.282051	4633.333333	4524.102564	4024.102564	4101.538462	4516.923077	4438.974359	4267.692308	3954.871795	1738.000000	1677.000000	28.516000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
16.000000	4356.923077	4388.205128	4407.692308	3713.846154	4386.666667	4610.769231	4634.871795	4523.589744	4025.641026	4106.153846	4518.974359	4435.384615	4267.692308	3952.307692	1736.000000	1678.000000	28.524000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
17.000000	4352.307692	4387.179487	4408.205128	3714.871795	4383.076923	4613.333333	4632.307692	4521.025641	4024.102564	4105.641026	4520.512821	4440.512821	4269.743590	3953.846154	1737.000000	1678.000000	28.532000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
18.000000	4354.871795	4385.641026	4408.205128	3712.820513	4382.564103	4613.846154	4629.743590	4520.512821	4022.564103	4103.076923	4518.974359	4437.948718	4269.230769	3954.358974	1736.000000	1677.000000	28.545000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
19.000000	4359.487179	4385.641026	4407.692308	3709.743590	4383.076923	4612.820513	4631.282051	4521.538462	4023.076923	4105.128205	4518.461538	4433.333333	4266.666667	3954.871795	1736.000000	1678.000000	28.548000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
