['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
97.0 , 4418.97435897 , 4612.30769231 , 4465.64102564 , 4208.20512821 , 4573.84615385 , 4581.53846154 , 4552.30769231 , 4273.33333333 , 4009.74358974 , 3864.1025641 , 4237.43589744 , 4190.76923077 , 4488.20512821 , 4490.76923077 , 1720.0 , 1693.0 , 5.691 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4421.02564103 , 4611.79487179 , 4462.56410256 , 4207.17948718 , 4574.87179487 , 4581.02564103 , 4552.30769231 , 4276.41025641 , 4012.82051282 , 3867.17948718 , 4236.92307692 , 4188.20512821 , 4490.25641026 , 4490.25641026 , 1720.0 , 1693.0 , 5.699 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4421.53846154 , 4610.76923077 , 4464.1025641 , 4208.20512821 , 4577.43589744 , 4579.48717949 , 4554.35897436 , 4280.51282051 , 4016.41025641 , 3867.69230769 , 4235.8974359 , 4191.79487179 , 4493.33333333 , 4492.30769231 , 1720.0 , 1693.0 , 5.707 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4420.51282051 , 4611.28205128 , 4466.15384615 , 4209.74358974 , 4577.43589744 , 4581.53846154 , 4553.84615385 , 4281.02564103 , 4019.48717949 , 3868.71794872 , 4241.02564103 , 4197.94871795 , 4493.84615385 , 4495.38461538 , 1720.0 , 1692.0 , 5.715 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4420.0 , 4612.82051282 , 4465.12820513 , 4208.71794872 , 4575.38461538 , 4581.53846154 , 4552.30769231 , 4278.46153846 , 4017.94871795 , 3867.69230769 , 4241.53846154 , 4194.87179487 , 4492.30769231 , 4495.8974359 , 1720.0 , 1693.0 , 5.722 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4421.53846154 , 4611.79487179 , 4466.66666667 , 4206.15384615 , 4573.84615385 , 4578.97435897 , 4553.84615385 , 4283.58974359 , 4019.48717949 , 3868.20512821 , 4243.07692308 , 4196.92307692 , 4496.92307692 , 4495.38461538 , 1720.0 , 1692.0 , 5.73 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4422.56410256 , 4611.79487179 , 4467.17948718 , 4206.66666667 , 4574.87179487 , 4581.53846154 , 4554.35897436 , 4286.15384615 , 4020.51282051 , 3869.74358974 , 4244.61538462 , 4198.46153846 , 4496.41025641 , 4492.30769231 , 1720.0 , 1693.0 , 5.738 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4422.05128205 , 4612.30769231 , 4466.15384615 , 4209.74358974 , 4574.87179487 , 4582.56410256 , 4552.82051282 , 4290.25641026 , 4025.64102564 , 3871.79487179 , 4247.17948718 , 4200.0 , 4497.43589744 , 4496.92307692 , 1720.0 , 1692.0 , 5.746 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4421.53846154 , 4613.33333333 , 4464.61538462 , 4210.25641026 , 4573.84615385 , 4580.51282051 , 4553.33333333 , 4291.79487179 , 4025.12820513 , 3868.71794872 , 4245.12820513 , 4198.97435897 , 4499.48717949 , 4502.56410256 , 1720.0 , 1693.0 , 5.754 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4422.56410256 , 4612.30769231 , 4467.17948718 , 4208.71794872 , 4572.30769231 , 4580.0 , 4553.33333333 , 4293.33333333 , 4026.15384615 , 3867.69230769 , 4246.15384615 , 4201.53846154 , 4501.02564103 , 4501.02564103 , 1719.0 , 1692.0 , 5.761 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4422.05128205 , 4611.28205128 , 4467.17948718 , 4210.25641026 , 4572.82051282 , 4581.53846154 , 4552.30769231 , 4291.28205128 , 4024.61538462 , 3868.20512821 , 4243.58974359 , 4198.97435897 , 4497.43589744 , 4494.35897436 , 1720.0 , 1693.0 , 5.769 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4419.48717949 , 4610.76923077 , 4464.61538462 , 4211.28205128 , 4574.35897436 , 4581.02564103 , 4553.33333333 , 4288.71794872 , 4022.05128205 , 3868.20512821 , 4238.97435897 , 4195.38461538 , 4496.41025641 , 4493.33333333 , 1720.0 , 1692.0 , 5.777 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4421.53846154 , 4612.82051282 , 4465.12820513 , 4209.74358974 , 4574.87179487 , 4580.51282051 , 4554.35897436 , 4286.66666667 , 4018.46153846 , 3867.17948718 , 4238.46153846 , 4195.38461538 , 4496.41025641 , 4492.82051282 , 1720.0 , 1693.0 , 5.785 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4423.58974359 , 4611.79487179 , 4465.64102564 , 4207.69230769 , 4574.35897436 , 4580.0 , 4552.30769231 , 4282.05128205 , 4018.97435897 , 3867.69230769 , 4242.05128205 , 4196.92307692 , 4492.82051282 , 4493.33333333 , 1720.0 , 1692.0 , 5.793 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4420.51282051 , 4610.25641026 , 4464.61538462 , 4207.69230769 , 4573.33333333 , 4581.02564103 , 4551.79487179 , 4280.0 , 4017.94871795 , 3869.74358974 , 4242.56410256 , 4195.8974359 , 4491.28205128 , 4495.38461538 , 1720.0 , 1693.0 , 5.801 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4417.43589744 , 4610.25641026 , 4464.61538462 , 4207.69230769 , 4572.82051282 , 4581.02564103 , 4553.33333333 , 4279.48717949 , 4013.33333333 , 3868.71794872 , 4237.94871795 , 4192.30769231 , 4492.82051282 , 4494.87179487 , 1721.0 , 1692.0 , 5.808 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4420.0 , 4611.28205128 , 4465.64102564 , 4205.12820513 , 4573.84615385 , 4578.97435897 , 4552.30769231 , 4278.97435897 , 4014.35897436 , 3865.12820513 , 4236.41025641 , 4191.79487179 , 4492.30769231 , 4493.33333333 , 1718.0 , 1692.0 , 5.816 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4422.56410256 , 4612.30769231 , 4463.58974359 , 4205.12820513 , 4574.35897436 , 4578.46153846 , 4551.79487179 , 4273.33333333 , 4015.38461538 , 3861.02564103 , 4236.92307692 , 4190.25641026 , 4489.23076923 , 4489.74358974 , 1720.0 , 1694.0 , 5.823 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4420.51282051 , 4610.25641026 , 4465.12820513 , 4208.20512821 , 4573.84615385 , 4581.53846154 , 4553.84615385 , 4272.82051282 , 4016.92307692 , 3864.61538462 , 4238.46153846 , 4191.79487179 , 4491.28205128 , 4488.71794872 , 1719.0 , 1692.0 , 5.831 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4420.51282051 , 4607.17948718 , 4469.74358974 , 4208.71794872 , 4574.35897436 , 4582.56410256 , 4554.35897436 , 4276.92307692 , 4015.8974359 , 3869.23076923 , 4237.43589744 , 4192.82051282 , 4492.82051282 , 4492.82051282 , 1719.0 , 1693.0 , 5.839 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4422.56410256 , 4607.69230769 , 4468.20512821 , 4206.15384615 , 4572.82051282 , 4581.02564103 , 4554.87179487 , 4282.56410256 , 4016.92307692 , 3869.23076923 , 4240.0 , 4194.87179487 , 4493.33333333 , 4495.8974359 , 1720.0 , 1692.0 , 5.847 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4422.56410256 , 4611.28205128 , 4463.58974359 , 4208.20512821 , 4569.23076923 , 4580.0 , 4554.87179487 , 4282.05128205 , 4018.97435897 , 3867.69230769 , 4242.56410256 , 4195.38461538 , 4493.33333333 , 4492.30769231 , 1720.0 , 1693.0 , 5.855 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4419.48717949 , 4611.28205128 , 4466.15384615 , 4211.28205128 , 4572.30769231 , 4580.0 , 4552.82051282 , 4286.66666667 , 4024.1025641 , 3871.79487179 , 4244.61538462 , 4200.51282051 , 4497.43589744 , 4493.84615385 , 1720.0 , 1692.0 , 5.863 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4420.0 , 4609.74358974 , 4469.23076923 , 4208.71794872 , 4576.41025641 , 4580.51282051 , 4552.30769231 , 4287.17948718 , 4020.0 , 3870.76923077 , 4244.1025641 , 4200.0 , 4500.0 , 4494.87179487 , 1719.0 , 1693.0 , 5.871 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4423.58974359 , 4609.74358974 , 4469.74358974 , 4207.17948718 , 4575.38461538 , 4581.02564103 , 4552.82051282 , 4290.76923077 , 4023.07692308 , 3871.28205128 , 4249.23076923 , 4201.53846154 , 4505.64102564 , 4497.94871795 , 1720.0 , 1693.0 , 5.879 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4422.56410256 , 4612.30769231 , 4467.69230769 , 4208.71794872 , 4574.35897436 , 4582.05128205 , 4552.82051282 , 4291.79487179 , 4027.69230769 , 3869.74358974 , 4247.17948718 , 4198.97435897 , 4503.58974359 , 4501.53846154 , 1720.0 , 1693.0 , 5.887 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4420.0 , 4613.33333333 , 4466.15384615 , 4209.23076923 , 4574.87179487 , 4582.05128205 , 4551.28205128 , 4289.74358974 , 4022.56410256 , 3869.23076923 , 4243.58974359 , 4196.92307692 , 4497.43589744 , 4500.51282051 , 1721.0 , 1692.0 , 5.894 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4422.56410256 , 4611.79487179 , 4467.17948718 , 4209.23076923 , 4574.35897436 , 4582.05128205 , 4551.79487179 , 4287.17948718 , 4014.87179487 , 3869.74358974 , 4243.58974359 , 4195.8974359 , 4497.43589744 , 4495.8974359 , 1720.0 , 1692.0 , 5.902 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4424.1025641 , 4611.79487179 , 4468.20512821 , 4209.74358974 , 4574.35897436 , 4578.97435897 , 4552.30769231 , 4285.12820513 , 4015.8974359 , 3870.25641026 , 4242.56410256 , 4196.92307692 , 4497.43589744 , 4496.41025641 , 1720.0 , 1693.0 , 5.91 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4420.0 , 4612.30769231 , 4465.64102564 , 4208.71794872 , 4573.84615385 , 4576.41025641 , 4552.82051282 , 4283.58974359 , 4017.43589744 , 3866.66666667 , 4237.43589744 , 4194.87179487 , 4495.8974359 , 4495.8974359 , 1719.0 , 1692.0 , 5.918 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4421.02564103 , 4611.28205128 , 4465.64102564 , 4207.17948718 , 4572.82051282 , 4579.48717949 , 4553.84615385 , 4280.51282051 , 4013.33333333 , 3865.12820513 , 4238.46153846 , 4193.33333333 , 4495.38461538 , 4492.30769231 , 1719.0 , 1693.0 , 5.926 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4423.07692308 , 4610.25641026 , 4465.64102564 , 4207.17948718 , 4574.87179487 , 4581.53846154 , 4553.33333333 , 4278.97435897 , 4012.30769231 , 3866.15384615 , 4240.51282051 , 4194.87179487 , 4494.87179487 , 4492.30769231 , 1721.0 , 1692.0 , 5.934 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4418.97435897 , 4611.28205128 , 4464.1025641 , 4208.71794872 , 4575.38461538 , 4578.46153846 , 4552.30769231 , 4276.41025641 , 4010.25641026 , 3864.1025641 , 4236.92307692 , 4193.33333333 , 4492.30769231 , 4492.82051282 , 1719.0 , 1693.0 , 5.941 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4417.43589744 , 4612.30769231 , 4464.1025641 , 4207.69230769 , 4572.30769231 , 4578.46153846 , 4551.79487179 , 4276.41025641 , 4009.74358974 , 3863.58974359 , 4237.94871795 , 4192.30769231 , 4491.79487179 , 4491.79487179 , 1720.0 , 1692.0 , 5.949 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4420.51282051 , 4610.25641026 , 4466.66666667 , 4205.64102564 , 4573.84615385 , 4583.07692308 , 4552.82051282 , 4273.84615385 , 4010.25641026 , 3863.07692308 , 4239.48717949 , 4191.28205128 , 4490.76923077 , 4492.30769231 , 1720.0 , 1693.0 , 5.957 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4421.02564103 , 4608.71794872 , 4469.23076923 , 4207.69230769 , 4575.38461538 , 4581.02564103 , 4553.84615385 , 4276.92307692 , 4014.87179487 , 3866.66666667 , 4240.0 , 4192.30769231 , 4493.84615385 , 4495.38461538 , 1720.0 , 1692.0 , 5.965 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4420.0 , 4611.28205128 , 4466.66666667 , 4209.23076923 , 4573.33333333 , 4578.97435897 , 4553.84615385 , 4280.0 , 4017.43589744 , 3867.69230769 , 4239.48717949 , 4191.28205128 , 4496.41025641 , 4493.84615385 , 1719.0 , 1693.0 , 5.972 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4421.02564103 , 4612.82051282 , 4465.64102564 , 4208.71794872 , 4570.76923077 , 4581.02564103 , 4552.82051282 , 4282.05128205 , 4021.53846154 , 3867.69230769 , 4243.58974359 , 4195.8974359 , 4497.43589744 , 4495.8974359 , 1720.0 , 1693.0 , 5.979 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4421.02564103 , 4612.30769231 , 4466.15384615 , 4208.71794872 , 4571.79487179 , 4582.05128205 , 4552.82051282 , 4282.56410256 , 4020.0 , 3867.17948718 , 4243.58974359 , 4197.43589744 , 4495.8974359 , 4497.94871795 , 1719.0 , 1693.0 , 5.987 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4420.0 , 4611.79487179 , 4467.17948718 , 4208.71794872 , 4573.84615385 , 4580.0 , 4553.84615385 , 4290.25641026 , 4022.56410256 , 3871.79487179 , 4245.12820513 , 4198.46153846 , 4500.51282051 , 4498.46153846 , 1720.0 , 1693.0 , 5.996 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4422.05128205 , 4610.76923077 , 4467.17948718 , 4207.69230769 , 4574.35897436 , 4580.51282051 , 4552.82051282 , 4291.28205128 , 4023.58974359 , 3871.28205128 , 4247.69230769 , 4200.0 , 4502.56410256 , 4497.94871795 , 1720.0 , 1692.0 , 6.004 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4424.1025641 , 4611.28205128 , 4468.71794872 , 4208.71794872 , 4573.33333333 , 4582.05128205 , 4551.79487179 , 4294.35897436 , 4024.1025641 , 3869.23076923 , 4250.25641026 , 4205.64102564 , 4502.56410256 , 4501.53846154 , 1719.0 , 1693.0 , 6.012 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4423.58974359 , 4613.33333333 , 4467.69230769 , 4209.23076923 , 4574.35897436 , 4580.0 , 4552.82051282 , 4294.35897436 , 4021.53846154 , 3869.23076923 , 4245.12820513 , 4202.56410256 , 4496.92307692 , 4499.48717949 , 1721.0 , 1692.0 , 6.02 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4422.05128205 , 4611.79487179 , 4466.15384615 , 4207.17948718 , 4573.84615385 , 4577.43589744 , 4552.82051282 , 4287.17948718 , 4021.53846154 , 3870.76923077 , 4242.56410256 , 4198.97435897 , 4495.38461538 , 4494.87179487 , 1719.0 , 1693.0 , 6.027 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4420.51282051 , 4612.30769231 , 4466.66666667 , 4206.66666667 , 4571.79487179 , 4579.48717949 , 4553.84615385 , 4284.1025641 , 4020.51282051 , 3869.74358974 , 4242.56410256 , 4198.46153846 , 4499.48717949 , 4495.38461538 , 1720.0 , 1692.0 , 6.035 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4419.48717949 , 4613.84615385 , 4465.12820513 , 4206.66666667 , 4573.84615385 , 4581.53846154 , 4554.35897436 , 4285.12820513 , 4017.94871795 , 3870.25641026 , 4242.05128205 , 4196.92307692 , 4497.94871795 , 4497.43589744 , 1720.0 , 1693.0 , 6.043 , 0.0 , 0.0 , 0.0 , 0.0 , 

14.0 , 4420.51282051 , 4613.33333333 , 4463.58974359 , 4207.17948718 , 4575.38461538 , 4580.51282051 , 4552.82051282 , 4281.53846154 , 4015.8974359 , 3869.23076923 , 4242.05128205 , 4194.35897436 , 4491.79487179 , 4494.35897436 , 1720.0 , 1693.0 , 6.051 , 0.0 , 0.0 , 0.0 , 0.0 , 

15.0 , 4422.05128205 , 4611.79487179 , 4463.07692308 , 4206.15384615 , 4573.33333333 , 4578.97435897 , 4551.79487179 , 4276.41025641 , 4012.82051282 , 3865.12820513 , 4241.02564103 , 4193.33333333 , 4490.25641026 , 4490.76923077 , 1719.0 , 1693.0 , 6.059 , 0.0 , 0.0 , 0.0 , 0.0 , 

16.0 , 4421.53846154 , 4611.79487179 , 4462.56410256 , 4206.66666667 , 4575.8974359 , 4578.97435897 , 4552.82051282 , 4277.94871795 , 4011.28205128 , 3863.58974359 , 4239.48717949 , 4191.79487179 , 4491.28205128 , 4491.79487179 , 1720.0 , 1693.0 , 6.066 , 0.0 , 0.0 , 0.0 , 0.0 , 

17.0 , 4418.97435897 , 4611.79487179 , 4463.58974359 , 4208.20512821 , 4577.94871795 , 4578.97435897 , 4552.30769231 , 4275.38461538 , 4011.28205128 , 3864.1025641 , 4236.92307692 , 4189.23076923 , 4488.20512821 , 4491.79487179 , 1719.0 , 1692.0 , 6.074 , 0.0 , 0.0 , 0.0 , 0.0 , 

18.0 , 4418.97435897 , 4608.71794872 , 4466.15384615 , 4208.20512821 , 4575.38461538 , 4578.97435897 , 4551.79487179 , 4273.33333333 , 4014.35897436 , 3864.61538462 , 4238.46153846 , 4192.30769231 , 4489.74358974 , 4492.82051282 , 1720.0 , 1693.0 , 6.082 , 0.0 , 0.0 , 0.0 , 0.0 , 

19.0 , 4421.53846154 , 4608.20512821 , 4465.12820513 , 4207.17948718 , 4574.87179487 , 4580.0 , 4552.82051282 , 4275.38461538 , 4013.33333333 , 3866.15384615 , 4239.48717949 , 4193.33333333 , 4493.84615385 , 4495.38461538 , 1720.0 , 1692.0 , 6.09 , 0.0 , 0.0 , 0.0 , 0.0 , 

20.0 , 4424.1025641 , 4610.25641026 , 4464.1025641 , 4206.15384615 , 4572.82051282 , 4578.97435897 , 4553.84615385 , 4281.53846154 , 4017.43589744 , 3868.71794872 , 4242.05128205 , 4193.84615385 , 4493.33333333 , 4497.94871795 , 1719.0 , 1694.0 , 6.098 , 0.0 , 0.0 , 0.0 , 0.0 , 

21.0 , 4424.1025641 , 4612.30769231 , 4465.12820513 , 4206.15384615 , 4570.25641026 , 4579.48717949 , 4553.33333333 , 4281.02564103 , 4020.0 , 3866.15384615 , 4241.53846154 , 4193.33333333 , 4490.25641026 , 4494.87179487 , 1720.0 , 1692.0 , 6.106 , 0.0 , 0.0 , 0.0 , 0.0 , 

22.0 , 4422.56410256 , 4611.79487179 , 4466.15384615 , 4208.71794872 , 4571.28205128 , 4580.0 , 4552.82051282 , 4285.12820513 , 4023.07692308 , 3867.69230769 , 4243.58974359 , 4197.43589744 , 4495.8974359 , 4495.38461538 , 1720.0 , 1693.0 , 6.113 , 0.0 , 0.0 , 0.0 , 0.0 , 

23.0 , 4423.07692308 , 4611.28205128 , 4464.61538462 , 4208.20512821 , 4573.33333333 , 4578.97435897 , 4553.84615385 , 4286.66666667 , 4024.1025641 , 3870.76923077 , 4244.1025641 , 4199.48717949 , 4498.46153846 , 4495.8974359 , 1721.0 , 1693.0 , 6.121 , 0.0 , 0.0 , 0.0 , 0.0 , 

24.0 , 4423.58974359 , 4611.79487179 , 4466.66666667 , 4206.15384615 , 4572.82051282 , 4579.48717949 , 4554.35897436 , 4289.74358974 , 4027.17948718 , 3872.82051282 , 4245.12820513 , 4203.07692308 , 4499.48717949 , 4498.97435897 , 1720.0 , 1693.0 , 6.128 , 0.0 , 0.0 , 0.0 , 0.0 , 

25.0 , 4422.05128205 , 4612.30769231 , 4468.20512821 , 4208.20512821 , 4574.35897436 , 4582.56410256 , 4553.33333333 , 4290.76923077 , 4025.64102564 , 3872.82051282 , 4246.15384615 , 4202.56410256 , 4498.97435897 , 4501.53846154 , 1720.0 , 1693.0 , 6.136 , 0.0 , 0.0 , 0.0 , 0.0 , 

26.0 , 4422.05128205 , 4612.82051282 , 4468.20512821 , 4209.74358974 , 4575.38461538 , 4581.02564103 , 4553.84615385 , 4293.84615385 , 4024.61538462 , 3873.33333333 , 4248.20512821 , 4200.51282051 , 4500.51282051 , 4501.02564103 , 1720.0 , 1692.0 , 6.144 , 0.0 , 0.0 , 0.0 , 0.0 , 

27.0 , 4423.58974359 , 4612.82051282 , 4466.15384615 , 4207.69230769 , 4573.84615385 , 4579.48717949 , 4553.84615385 , 4291.28205128 , 4022.05128205 , 3870.25641026 , 4242.56410256 , 4198.46153846 , 4498.97435897 , 4495.8974359 , 1720.0 , 1692.0 , 6.151 , 0.0 , 0.0 , 0.0 , 0.0 , 

28.0 , 4423.07692308 , 4610.76923077 , 4465.12820513 , 4207.17948718 , 4573.84615385 , 4580.0 , 4552.30769231 , 4284.61538462 , 4019.48717949 , 3868.71794872 , 4238.46153846 , 4199.48717949 , 4496.41025641 , 4493.84615385 , 1719.0 , 1692.0 , 6.16 , 0.0 , 0.0 , 0.0 , 0.0 , 

29.0 , 4422.05128205 , 4611.28205128 , 4466.66666667 , 4209.23076923 , 4574.35897436 , 4577.94871795 , 4553.33333333 , 4284.1025641 , 4021.02564103 , 3868.71794872 , 4240.51282051 , 4197.94871795 , 4496.41025641 , 4494.87179487 , 1720.0 , 1693.0 , 6.167 , 0.0 , 0.0 , 0.0 , 0.0 , 

30.0 , 4421.53846154 , 4612.82051282 , 4469.23076923 , 4209.23076923 , 4573.84615385 , 4574.87179487 , 4554.87179487 , 4285.64102564 , 4020.0 , 3865.64102564 , 4242.56410256 , 4196.41025641 , 4497.43589744 , 4494.35897436 , 1719.0 , 1693.0 , 6.175 , 0.0 , 0.0 , 0.0 , 0.0 , 

31.0 , 4420.51282051 , 4610.76923077 , 4466.66666667 , 4208.20512821 , 4573.33333333 , 4577.43589744 , 4552.82051282 , 4284.1025641 , 4015.8974359 , 3866.15384615 , 4240.51282051 , 4196.41025641 , 4494.35897436 , 4492.82051282 , 1720.0 , 1692.0 , 6.184 , 0.0 , 0.0 , 0.0 , 0.0 , 

32.0 , 4420.0 , 4609.74358974 , 4461.53846154 , 4206.15384615 , 4573.84615385 , 4580.51282051 , 4551.79487179 , 4277.43589744 , 4011.28205128 , 3868.20512821 , 4235.8974359 , 4192.82051282 , 4488.71794872 , 4490.76923077 , 1720.0 , 1692.0 , 6.192 , 0.0 , 0.0 , 0.0 , 0.0 , 

33.0 , 4420.0 , 4611.79487179 , 4463.07692308 , 4202.56410256 , 4574.87179487 , 4580.0 , 4553.33333333 , 4273.33333333 , 4011.79487179 , 3864.61538462 , 4235.8974359 , 4188.71794872 , 4488.71794872 , 4489.74358974 , 1720.0 , 1692.0 , 6.199 , 0.0 , 0.0 , 0.0 , 0.0 , 

34.0 , 4421.02564103 , 4609.23076923 , 4467.17948718 , 4203.58974359 , 4574.87179487 , 4578.46153846 , 4553.84615385 , 4273.33333333 , 4011.79487179 , 3863.07692308 , 4238.97435897 , 4190.25641026 , 4490.76923077 , 4492.30769231 , 1719.0 , 1693.0 , 6.207 , 0.0 , 0.0 , 0.0 , 0.0 , 

35.0 , 4421.53846154 , 4607.69230769 , 4467.17948718 , 4207.69230769 , 4573.33333333 , 4579.48717949 , 4552.82051282 , 4279.48717949 , 4013.84615385 , 3867.69230769 , 4242.05128205 , 4197.43589744 , 4491.28205128 , 4494.87179487 , 1721.0 , 1693.0 , 6.215 , 0.0 , 0.0 , 0.0 , 0.0 , 

36.0 , 4421.53846154 , 4610.76923077 , 4464.61538462 , 4207.69230769 , 4574.87179487 , 4581.53846154 , 4551.79487179 , 4280.0 , 4015.8974359 , 3868.71794872 , 4241.02564103 , 4197.43589744 , 4492.30769231 , 4494.87179487 , 1719.0 , 1692.0 , 6.223 , 0.0 , 0.0 , 0.0 , 0.0 , 

37.0 , 4423.07692308 , 4612.82051282 , 4464.61538462 , 4207.69230769 , 4573.84615385 , 4581.02564103 , 4553.33333333 , 4282.05128205 , 4021.53846154 , 3869.23076923 , 4243.07692308 , 4195.38461538 , 4496.41025641 , 4498.97435897 , 1720.0 , 1693.0 , 6.231 , 0.0 , 0.0 , 0.0 , 0.0 , 

38.0 , 4423.07692308 , 4613.33333333 , 4464.1025641 , 4208.71794872 , 4569.74358974 , 4578.97435897 , 4554.87179487 , 4283.07692308 , 4018.46153846 , 3867.69230769 , 4241.53846154 , 4194.35897436 , 4494.87179487 , 4500.0 , 1720.0 , 1692.0 , 6.238 , 0.0 , 0.0 , 0.0 , 0.0 , 

39.0 , 4423.07692308 , 4613.33333333 , 4466.15384615 , 4209.23076923 , 4572.82051282 , 4581.02564103 , 4552.82051282 , 4287.69230769 , 4020.0 , 3869.74358974 , 4244.61538462 , 4201.02564103 , 4495.8974359 , 4497.94871795 , 1719.0 , 1693.0 , 6.246 , 0.0 , 0.0 , 0.0 , 0.0 , 

40.0 , 4420.0 , 4612.82051282 , 4466.66666667 , 4209.74358974 , 4577.43589744 , 4583.58974359 , 4552.82051282 , 4287.17948718 , 4022.56410256 , 3870.25641026 , 4246.15384615 , 4200.0 , 4497.94871795 , 4495.8974359 , 1721.0 , 1692.0 , 6.254 , 0.0 , 0.0 , 0.0 , 0.0 , 

41.0 , 4418.46153846 , 4612.30769231 , 4466.66666667 , 4209.23076923 , 4574.87179487 , 4581.02564103 , 4554.35897436 , 4292.82051282 , 4025.12820513 , 3872.82051282 , 4247.17948718 , 4201.02564103 , 4503.58974359 , 4499.48717949 , 1719.0 , 1693.0 , 6.262 , 0.0 , 0.0 , 0.0 , 0.0 , 

42.0 , 4423.07692308 , 4613.33333333 , 4464.1025641 , 4207.69230769 , 4573.84615385 , 4578.97435897 , 4554.35897436 , 4293.84615385 , 4022.05128205 , 3871.79487179 , 4245.12820513 , 4202.05128205 , 4502.05128205 , 4498.46153846 , 1721.0 , 1693.0 , 6.27 , 0.0 , 0.0 , 0.0 , 0.0 , 

43.0 , 4424.61538462 , 4612.30769231 , 4464.61538462 , 4207.69230769 , 4575.38461538 , 4580.0 , 4552.30769231 , 4289.74358974 , 4020.51282051 , 3868.71794872 , 4244.1025641 , 4198.97435897 , 4497.43589744 , 4495.38461538 , 1719.0 , 1692.0 , 6.278 , 0.0 , 0.0 , 0.0 , 0.0 , 

44.0 , 4421.02564103 , 4612.82051282 , 4466.15384615 , 4208.20512821 , 4574.35897436 , 4580.51282051 , 4551.79487179 , 4286.15384615 , 4020.51282051 , 3867.69230769 , 4243.07692308 , 4195.38461538 , 4494.87179487 , 4494.87179487 , 1720.0 , 1693.0 , 6.285 , 0.0 , 0.0 , 0.0 , 0.0 , 

45.0 , 4421.02564103 , 4615.38461538 , 4464.61538462 , 4207.17948718 , 4572.82051282 , 4580.0 , 4552.82051282 , 4285.12820513 , 4021.53846154 , 3868.71794872 , 4242.05128205 , 4198.97435897 , 4495.8974359 , 4496.92307692 , 1719.0 , 1692.0 , 6.292 , 0.0 , 0.0 , 0.0 , 0.0 , 

